,TEAM,game_id,HOME,PASSINGYARDS,RUSHINGYARDS,TURNOVERS,THIRDDOWN%,REDZONETD%,PENALTYYARDS,OPPONENTPAG,EPA_per_play,PASS_EPA,RUSH_EPA,SUCCESS_RATE,POINTSSCORED,EPA_per_play_last3,REDZONETD%_last3,POINTSSCORED_last3,OPPONENTPAG_last3,Adj_EPA,Adj_REDZONETD%,Adj_POINTS_last3,EPA_x_REDZONETD,YARD_RATIO
456,HOU,2024_16_HOU_KC,0,244,84,2,0.466666666666667,0.0714285714285714,20,20.1,0.0587228072674976,0.147218205289043,-0.0398490591221215,0.438356164383562,19,-0.04199779190740715,0.13535353535353536,23.333333333333332,24.2549019607843,-24.196179153516802,-0.06392496392496397,-0.9215686274509665,0.004194486233392684,2.8705882352941177
485,HOU,2024_17_BAL_HOU,1,190,58,1,0.266666666666667,0.0,49,20.7368421052632,-0.272971895263098,-0.494616288683893,-0.24109502322287,0.385714285714286,2,0.011283559168470387,0.11471861471861482,20.666666666666668,21.954901960784298,-22.227873856047395,-0.11471861471861482,-1.28823529411763,-0.0,3.2203389830508473
522,HOU,2024_18_HOU_TEN,0,178,207,1,0.4375,0.0476190476190476,71,27.0,0.0523205543506887,-0.126247761642624,0.25826098728299,0.513157894736842,23,-0.10921090651578487,0.08441558441558451,13.666666666666666,20.533849329205367,-20.481528774854677,-0.03679653679653691,-6.867182662538701,0.0024914549690804133,0.8557692307692307
548,HOU,2024_19_LAC_HOU,1,282,168,3,0.357142857142857,0.153846153846154,71,17.6666666666667,-0.0910439237911116,-0.134301934577859,-0.0757515565455833,0.454545454545455,32,-0.053976177881637305,0.03968253968253972,14.666666666666666,22.6122807017544,-22.703324625545513,0.11416361416361427,-7.9456140350877345,-0.014006757506324876,1.668639053254438
558,HOU,2024_20_HOU_KC,0,245,149,0,0.5,0.0714285714285714,44,20.1,-0.0384544045298776,0.0269708472363635,0.201125765765892,0.464285714285714,14,-0.10389842156784039,0.06715506715506725,19.0,21.801169590643298,-21.839623995173174,0.004273504273504147,-2.8011695906432976,-0.0027467431807055415,1.6333333333333333
13,IND,2024_01_HOU_IND,1,212,104,1,0.454545454545455,0.166666666666667,10,20.8421052631579,0.0946765126137267,-0.144434561697943,0.231138275945741,0.542372881355932,26,-0.019361684720211575,0.10073260073260087,27.5,22.333333333333346,-22.23865682071962,0.06593406593406612,5.166666666666654,0.01577941876895448,2.019047619047619
43,IND,2024_02_IND_GB,0,204,140,3,0.2,0.1,35,19.2777777777778,-0.0994308649689335,-0.236351604015102,0.169992721748878,0.470588235294118,10,0.0018162944113074425,0.16025641025641058,29.0,19.254385964912302,-19.353816829881236,-0.06025641025641057,9.745614035087698,-0.00994308649689335,1.446808510638298
69,IND,2024_03_CHI_IND,1,167,150,2,0.25,0.153846153846154,30,20.8823529411765,-0.125639917554557,-0.490144019821725,-0.0191466547121915,0.408450704225352,21,-0.00237717617760351,0.13333333333333358,18.0,20.059941520467852,-20.18558143802241,0.020512820512820412,-2.059941520467852,-0.019329218085316482,1.1059602649006623
120,IND,2024_04_PIT_IND,1,239,133,0,0.533333333333333,0.136363636363636,33,20.7222222222222,0.0245968362776515,0.376120482301809,-0.157305933167084,0.469135802469136,27,-0.043464756636588005,0.1401709401709404,19.0,20.334078660704066,-20.309481824426413,-0.003807303807304402,-1.3340786607040656,0.003354114037861559,1.7835820895522387
142,IND,2024_05_IND_JAX,0,383,99,1,0.5,0.12,34,25.0,0.175322342053758,0.262255912131709,0.242991357612865,0.505494505494505,34,-0.06682464874861307,0.13006993006993006,19.333333333333332,20.29411764705883,-20.118795305005072,-0.010069930069930066,-0.9607843137254974,0.021038681046450958,3.83
170,IND,2024_06_IND_TEN,0,189,80,1,0.529411764705882,0.0526315789473684,98,27.0,0.0238845337449607,0.0414050799880087,-0.279916924156204,0.433734939759036,20,0.02475975359228409,0.13673659673659674,27.333333333333332,22.20152505446623,-22.17764052072127,-0.08410501778922835,5.131808278867101,0.0012570807234189836,2.3333333333333335
202,IND,2024_07_MIA_IND,1,129,155,1,0.307692307692308,0.0769230769230769,25,20.7647058823529,-0.158139610568299,-0.222054007439684,-0.176296426616498,0.392405063291139,16,0.07460123735878998,0.1029984051036682,27.0,24.240740740740733,-24.39888035130903,-0.0260753281805913,2.7592592592592666,-0.012164585428330689,0.8269230769230769
231,IND,2024_08_IND_HOU,0,175,150,2,0.153846153846154,0.125,55,20.8421052631579,-0.0338176403683813,-0.224326270333981,0.0968285459164735,0.357142857142857,20,0.013689088410139818,0.08318488529014849,23.333333333333332,24.2549019607843,-24.28871960115268,0.04181511470985151,-0.9215686274509665,-0.004227205046047663,1.1589403973509933
256,IND,2024_09_IND_MIN,0,179,68,2,0.272727272727273,0.0,66,19.3333333333333,-0.291402899373511,-0.292512430947469,-0.382392996026935,0.409090909090909,10,-0.05602423906390661,0.08485155195681515,18.666666666666668,22.8689370485036,-23.160339947877112,-0.08485155195681515,-4.202270381836932,-0.0,2.5942028985507246
279,IND,2024_10_BUF_IND,1,272,121,4,0.357142857142857,0.0952380952380952,30,21.3,-0.166923135114366,-0.319260546341122,-0.1307206294838,0.481012658227848,19,-0.16112005010339717,0.06730769230769236,15.333333333333334,20.313381492948036,-20.480304628062402,0.027930402930402845,-4.980048159614702,-0.015897441439463422,2.2295081967213113
316,IND,2024_11_IND_NYJ,0,272,91,1,0.4,0.230769230769231,35,23.0588235294118,0.0452066648671123,0.263354793360464,-0.206256920484355,0.423529411764706,28,-0.16404789161875286,0.07341269841269847,16.333333333333332,20.491812865497067,-20.446606200629954,0.15735653235653252,-4.158479532163735,0.010432307277025927,2.9565217391304346
341,IND,2024_12_DET_IND,1,172,96,0,0.230769230769231,0.0,88,21.0555555555556,-0.172668803123879,-0.0925581110650139,-0.212418800246087,0.36231884057971,6,-0.13770645654025496,0.1086691086691088,19.0,21.230718954248367,-21.403387757372247,-0.1086691086691088,-2.230718954248367,-0.0,1.7731958762886597
366,IND,2024_13_IND_NE,0,109,144,2,0.461538461538462,0.136363636363636,53,23.8235294117647,0.119278786858849,-0.0592756358855823,0.196107863497783,0.575342465753425,23,-0.0981284244570443,0.1086691086691088,17.666666666666668,21.804793028322468,-21.68551424146362,0.027694527694527196,-4.1381263616558,0.01626528911711573,0.7517241379310344
431,IND,2024_15_IND_DEN,0,172,149,5,0.266666666666667,0.0,93,18.3888888888889,-0.390477145510597,-0.518767778846288,-0.368630411061531,0.366666666666667,13,-0.002727783799305971,0.1223776223776224,19.0,22.645969498910702,-23.0364466444213,-0.1223776223776224,-3.645969498910702,-0.0,1.1466666666666667
478,IND,2024_16_TEN_IND,1,131,335,1,0.5,0.133333333333333,35,27.0,0.138562337890437,0.202032033106661,0.222103988758797,0.524390243902439,38,-0.14795572059187573,0.04545454545454539,14.0,21.0893246187364,-20.95076228084596,0.08787878787878761,-7.0893246187363985,0.018474978385391555,0.3898809523809524
496,IND,2024_17_IND_NYG,0,330,126,3,0.538461538461538,0.125,73,24.0588235294118,0.0766310781454499,0.176529742551048,-0.121915768802711,0.554347826086957,33,-0.04421200692043706,0.08989898989898974,24.666666666666668,23.070806100217865,-22.994175022072415,0.03510101010101026,1.5958605664488026,0.009578884768181237,2.5984251968503935
524,IND,2024_18_JAX_IND,1,264,177,0,0.333333333333333,0.0833333333333333,47,25.0,0.0487776718012178,-0.0859302332945095,0.13474533755524,0.551020408163265,23,-0.05842790982490342,0.08611111111111107,28.0,23.149237472766902,-23.100459800965684,-0.002777777777777768,4.850762527233098,0.004064805983434816,1.4831460674157304
14,JAX,2024_01_JAX_MIA,0,162,128,1,0.166666666666667,0.222222222222222,90,20.7647058823529,-0.0429449896989073,0.0711062703040539,-0.350182036202079,0.442857142857143,17,0.10759670801794335,0.1291666666666666,35.5,25.529411764705905,-25.57235675440481,0.09305555555555539,9.970588235294095,-0.009543331044201613,1.255813953488372
41,JAX,2024_02_CLE_JAX,1,220,127,0,0.4,0.0625,35,25.5882352941176,-0.0345320864259964,-0.18236975869798,0.199170833326033,0.45945945945946,13,0.016843044223271198,0.1736111111111111,25.0,22.411764705882348,-22.446296792308345,-0.1111111111111111,2.588235294117652,-0.002158255401624775,1.71875
79,JAX,2024_03_JAX_BUF,0,200,92,2,0.214285714285714,0.0714285714285714,42,21.3,-0.166354669606737,-0.512467468948417,0.56374680100228,0.436781609195402,10,-0.03873853806245195,0.1423611111111111,15.0,23.176470588235247,-23.342825257841984,-0.07093253968253971,-8.176470588235247,-0.01188247640048121,2.150537634408602
107,JAX,2024_04_JAX_HOU,0,169,158,1,0.333333333333333,0.2,58,20.8421052631579,0.117308017154503,-0.0406039976133482,0.0266839202706014,0.472972972972973,20,-0.08127724857721363,0.1187169312169312,13.333333333333334,22.550980392156834,-22.43367237500233,0.0812830687830688,-9.2176470588235,0.0234616034309006,1.0628930817610063
143,JAX,2024_05_IND_JAX,1,371,126,2,0.272727272727273,0.133333333333333,25,24.8823529411765,0.238130437718132,0.396388897768167,0.104487638113763,0.533333333333333,34,-0.027859579626076866,0.11130952380952386,14.333333333333334,22.576780185758498,-22.338649748040364,0.02202380952380914,-8.243446852425164,0.03175072502908419,2.921259842519685
173,JAX,2024_06_JAX_CHI,0,240,68,2,0.4375,0.0526315789473684,24,20.8823529411765,0.01245925248361,0.0189798336541457,-0.0616343139156111,0.441558441558442,16,0.06302792842196593,0.13492063492063486,21.333333333333332,22.341486068111468,-22.32902681562786,-0.08228905597326647,-1.008152734778136,0.0006557501307163155,3.4782608695652173
204,JAX,2024_07_NE_JAX,1,193,171,0,0.6,0.115384615384615,5,23.8235294117647,0.232356506874388,0.532806889194104,0.0837818269680541,0.569444444444444,31,0.12263256911874826,0.12865497076023388,23.333333333333332,22.202270381836968,-21.96991387496258,-0.01327035537561888,1.1310629514963644,0.02681036617781391,1.122093023255814
229,JAX,2024_08_GB_JAX,1,308,91,2,0.0909090909090909,0.272727272727273,28,19.2777777777778,0.0631027730677172,0.162695823751905,-0.084316699782866,0.513157894736842,26,0.16098206569204324,0.10044984255510553,27.0,23.196078431372566,-23.132975658304847,0.17227743017216746,3.803921568627434,0.017209847200286524,3.347826086956522
258,JAX,2024_09_JAX_PHI,0,169,60,2,0.363636363636364,0.222222222222222,28,17.6190476190476,-0.0704751361285265,-0.251007659094668,-0.0295597717032411,0.424242424242424,23,0.10263951080857166,0.1469144890197522,24.333333333333332,21.327886710239667,-21.398361846368193,0.07530773320246978,3.0054466230936647,-0.01566114136189476,2.7704918032786887
288,JAX,2024_10_MIN_JAX,1,111,56,3,0.454545454545455,0.2,20,19.3333333333333,-0.190481542518872,-0.359909386453219,-0.310110424619375,0.418181818181818,7,0.07499471460452616,0.20344470344470336,26.666666666666668,20.240118269530033,-20.430599812048904,-0.003444703444703351,6.426548397136635,-0.038096308503774406,1.9473684210526316
319,JAX,2024_11_JAX_DET,0,138,41,1,0.181818181818182,0.0,36,21.0555555555556,-0.193324189473277,-0.395615970385845,-0.329472656892549,0.432835820895522,6,-0.06595130185989384,0.23164983164983174,18.666666666666668,18.743386243386233,-18.93671043285951,-0.23164983164983174,-0.0767195767195652,-0.0,3.2857142857142856
365,JAX,2024_13_HOU_JAX,1,276,97,1,0.375,0.0666666666666667,31,20.8421052631579,0.0073205761347841,0.209611476745995,-0.137021251271945,0.423529411764706,18,-0.15142695604022524,0.14074074074074072,12.0,19.335978835978832,-19.328658259844048,-0.07407407407407403,-7.335978835978832,0.0004880384089856069,2.816326530612245
404,JAX,2024_14_JAX_TEN,0,220,71,2,0.428571428571429,0.142857142857143,25,27.0,-0.0259248395402524,0.167008648644553,-0.143535710393917,0.442857142857143,10,-0.12549505195245506,0.08888888888888896,10.333333333333334,20.410331384015603,-20.436256223555855,0.053968253968254026,-10.076998050682269,-0.003703548505750346,3.0555555555555554
440,JAX,2024_15_NYJ_JAX,1,294,136,2,0.5,0.117647058823529,77,23.0588235294118,0.136723620591742,0.0930691519841134,0.164240020842107,0.577319587628866,25,-0.07064281762624851,0.06984126984126994,11.333333333333334,22.965886939571167,-22.829163318979425,0.047805788982259054,-11.632553606237833,0.01608513183432253,2.145985401459854
458,JAX,2024_16_JAX_LV,0,247,72,2,0.4,0.166666666666667,53,25.1176470588235,-0.230206718619427,-0.184711398699437,-0.262988382958741,0.333333333333333,14,0.03937311906209116,0.1090569561157796,17.666666666666668,23.633642930856567,-23.863849649475995,0.057609710550887386,-5.966976264189899,-0.03836778643657124,3.3835616438356166
510,JAX,2024_17_TEN_JAX,1,174,122,0,0.571428571428571,0.222222222222222,34,27.0,0.134364940777819,0.317003036396962,0.0305941763872397,0.5,20,-0.0398026458559792,0.14239028944911303,16.333333333333332,25.058823529411768,-24.92445858863395,0.07983193277310896,-8.725490196078436,0.029858875728404188,1.4146341463414633
525,JAX,2024_18_JAX_IND,0,225,113,1,0.333333333333333,0.142857142857143,25,24.8823529411765,0.0569088014415589,0.0802462389504161,-0.0226816881804552,0.477272727272727,23,0.013627280916711263,0.1688453159041394,19.666666666666668,25.058823529411768,-25.00191472797021,-0.02598817304699641,-5.3921568627451,0.008129828777365565,1.9736842105263157
3,KC,2024_01_BAL_KC,1,291,72,1,0.4,0.0769230769230769,69,20.7368421052632,0.125983585853472,0.369480206906833,-0.0459211214405705,0.478260869565217,27,-0.04792088892080411,0.1944444444444446,17.0,26.058823529411754,-25.93283994355828,-0.11752136752136769,-9.058823529411754,0.00969104506565169,3.9863013698630136
39,KC,2024_02_CIN_KC,1,151,149,3,0.2,0.0625,69,24.4117647058824,-0.0062131986239377,-0.345302044775487,0.143482003288604,0.538461538461538,23,0.13017426331564538,0.14957264957264954,23.5,23.8684210526316,-23.87463425125554,-0.08707264957264954,-0.3684210526316001,-0.00038832491399610623,1.0066666666666666
81,KC,2024_03_KC_ATL,0,217,128,1,0.428571428571429,0.105263157894737,24,23.8823529411765,0.086739396819732,0.0618686630589861,0.148391464792896,0.581395348837209,22,0.05988519361476704,0.06971153846153853,25.0,22.5743034055728,-22.48756400875307,0.03555161943319847,2.425696594427201,0.009130462823129699,1.682170542635659
108,KC,2024_04_KC_LAC,0,245,101,2,0.5625,0.125,46,17.6666666666667,-0.104128763636832,-0.050202882979554,-0.140560000296869,0.466666666666667,17,0.06883659468308868,0.08156207827260469,24.0,23.0103199174407,-23.114448681077533,0.043437921727395315,0.9896800825592997,-0.013016095454604,2.4019607843137254
148,KC,2024_05_NO_KC,1,331,139,1,0.4,0.08,95,23.1176470588235,0.0952614566222221,0.0719539402348901,0.233096117548855,0.572916666666667,26,-0.007867521813679307,0.09758771929824572,20.666666666666668,21.9869281045752,-21.891666647952977,-0.01758771929824572,-1.3202614379085311,0.007620916529777769,2.3642857142857143
196,KC,2024_07_KC_SF,0,154,184,2,0.571428571428571,0.19047619047619,20,25.0,0.0543010587415284,-0.197353185088261,0.193491239202951,0.560975609756098,28,0.02595736326837396,0.10342105263157907,21.666666666666668,21.555555555555568,-21.501254496814038,0.08705513784461093,0.11111111111110006,0.010343058807910145,0.8324324324324325
232,KC,2024_08_KC_LV,0,262,82,1,0.75,0.166666666666667,50,25.1176470588235,0.0730702028703375,0.278652559332859,0.023797328814488,0.535714285714286,27,0.01514458390897276,0.1318253968253967,23.666666666666668,21.928104575163403,-21.855034372293066,0.034841269841270284,1.7385620915032653,0.012178367145056273,3.1566265060240966
272,KC,2024_09_TB_KC,1,291,124,1,0.666666666666667,0.222222222222222,5,21.6666666666667,0.142635499314343,0.258967751090271,-0.0223188842189431,0.545454545454545,24,0.07421090607802926,0.1457142857142857,27.0,24.411764705882334,-24.269129206567992,0.07650793650793627,2.5882352941176663,0.03169677762540952,2.328
283,KC,2024_10_DEN_KC,1,266,57,0,0.444444444444444,0.0476190476190476,20,18.3888888888889,0.0192857476749917,0.0843039787518327,-0.193067285198443,0.425,13,0.09000225364206955,0.19312169312169303,26.333333333333332,23.9281045751634,-23.908818827488407,-0.1455026455026454,2.405228758169933,0.0009183689369043664,4.586206896551724
321,KC,2024_11_KC_BUF,0,196,78,2,0.5,0.2,49,21.3,0.0427569666535655,0.159993667300192,0.0314818797787131,0.544117647058823,21,0.07833048328655733,0.14550264550264558,21.333333333333332,21.724400871459697,-21.68164390480613,0.05449735449735443,-0.3910675381263644,0.0085513933307131,2.481012658227848
343,KC,2024_12_KC_CAR,0,269,165,0,0.5625,0.0833333333333333,67,30.8235294117647,0.244472245504774,0.218315230530779,0.385316095184541,0.595505617977528,27,0.0682260712143,0.1566137566137566,19.333333333333332,20.451851851851867,-20.207379606347093,-0.07328042328042329,-1.1185185185185347,0.020372687125397825,1.6204819277108433
372,KC,2024_13_LV_KC,1,306,63,0,0.388888888888889,0.0625,76,25.1176470588235,-0.0336209274503,0.0241275968758935,-0.267218723204375,0.370786516853933,19,0.102171653277777,0.11031746031746036,20.333333333333332,23.5041394335512,-23.5377603610015,-0.047817460317460356,-3.1708061002178667,-0.00210130796564375,4.78125
406,KC,2024_14_LAC_KC,1,210,96,0,0.5,0.0769230769230769,64,17.6666666666667,0.0926817628148649,0.0157577784467402,0.0178042094339617,0.547619047619048,16,0.08453609490267977,0.11527777777777781,22.333333333333332,25.7470588235294,-25.654377060714534,-0.03835470085470091,-3.413725490196068,0.007129366370374221,2.1649484536082473
433,KC,2024_15_KC_CLE,0,179,132,1,0.388888888888889,0.142857142857143,25,25.5882352941176,-0.0793668450969391,-0.0615532717332826,-0.0966644539212831,0.423913043478261,21,0.1011776936231129,0.07425213675213678,20.666666666666668,24.535947712418302,-24.61531455751524,0.06860500610500621,-3.8692810457516345,-0.011338120728134168,1.3458646616541354
457,KC,2024_16_HOU_KC,1,260,124,0,0.571428571428571,0.166666666666667,45,20.8421052631579,0.105530490104005,0.225958377250706,0.0254597795786909,0.511627906976744,27,-0.006768669910791475,0.09409340659340666,18.666666666666668,22.7908496732026,-22.685319183098596,0.07257326007326033,-4.124183006535933,0.017588415017334203,2.08
498,KC,2024_17_KC_PIT,0,320,69,0,0.25,0.235294117647059,65,20.7222222222222,0.194154487152205,0.491063063699284,-0.0282324475731002,0.506666666666667,29,0.039615135940643524,0.128815628815629,21.333333333333332,21.3656690746474,-21.171514587495196,0.10647848883142999,-0.03233574131406769,0.04568340874169533,4.571428571428571
